date,year,month,operating_airline,operating_airline_iata_code,published_airline,published_airline_iata_code,geo_summary,geo_region,landing_aircraft_type,aircraft_body_type,aircraft_manufacturer,aircraft_model,landing_count,total_landed_weight
2012-04-01,2012.0,4.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,4.0,2664000.0
2012-04-01,2012.0,4.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,60.0,37800000.0
2012-04-01,2012.0,4.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,60.0,37800000.0
2012-04-01,2012.0,4.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,30.0,13800000.0
2012-04-01,2012.0,4.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,8.0,5328000.0
2012-04-01,2012.0,4.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,27.0,378000.0
2012-04-01,2012.0,4.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,19.0,207100.0
2012-04-01,2012.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,777,1.0,460000.0
2012-04-01,2012.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,69.0,21390000.0
2012-04-01,2012.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,110.0,29700000.0
2012-04-01,2012.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,92.0,18216000.0
2012-04-01,2012.0,4.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,664.0,95616000.0
2012-04-01,2012.0,4.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,30.0,16620000.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,15.0,2194500.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,17.0,2487100.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,8.0,1152000.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,49.0,7056000.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,88.0,11369600.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,37.0,4477000.0
2012-04-01,2012.0,4.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,163.0,19723000.0
2012-04-01,2012.0,4.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,132.0,16896000.0
2012-04-01,2012.0,4.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,5.0,2350000.0
2012-04-01,2012.0,4.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,16.0,10080000.0
2012-04-01,2012.0,4.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,26.0,15491710.0
2012-04-01,2012.0,4.0,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,30.0,18900000.0
2012-04-01,2012.0,4.0,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,20.0,520000.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,85.0,8245000.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,4.0,686000.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,11.0,1564200.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,37.0,5261400.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,58.0,7801000.0
2012-04-01,2012.0,4.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,1.0,137800.0
2012-04-01,2012.0,4.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,30.0,3840000.0
2012-04-01,2012.0,4.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,41.0,11196000.0
2012-03-01,2012.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,44.0,6256800.0
2012-03-01,2012.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,68.0,9146000.0
2012-03-01,2012.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,1.0,137800.0
2012-03-01,2012.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Wide Body,Boeing,767,2.0,639800.0
2012-03-01,2012.0,3.0,Aeromexico,AM,Aeromexico,AM,International,Mexico,Passenger,Narrow Body,Boeing,737,31.0,3968000.0
2012-03-01,2012.0,3.0,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,58.0,15776000.0
2012-03-01,2012.0,3.0,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,62.0,39060000.0
2012-03-01,2012.0,3.0,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,62.0,34348000.0
2012-03-01,2012.0,3.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Boeing,757,2.0,396000.0
2012-03-01,2012.0,3.0,Emirates,EK,Emirates,EK,International,Middle East,Passenger,Wide Body,Boeing,777,31.0,17173969.0
2012-03-01,2012.0,3.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A321,283.0,48534500.0
2012-03-01,2012.0,3.0,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Passenger,Turbo Prop,DeHavilland,DH8,90.0,5557500.0
2012-03-01,2012.0,3.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,15.0,2133000.0
2012-03-01,2012.0,3.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Narrow Body,Airbus,A320,95.0,13499500.0
2012-03-01,2012.0,3.0,US Airways,US,US Airways,US,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,1.0,47000.0
2012-03-01,2012.0,3.0,World Airways,WO,World Airways,WO,Domestic,US,Freighter,Wide Body,Boeing,747,16.0,10080000.0
2012-03-01,2012.0,3.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A340,5.0,2855000.0
2012-03-01,2012.0,3.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Airbus,A330,3.0,1236795.0
2012-03-01,2012.0,3.0,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,26.0,16380000.0
2012-03-01,2012.0,3.0,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A320,54.0,7678692.0
2012-03-01,2012.0,3.0,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A320,1039.0,147743722.0
2012-03-01,2012.0,3.0,Virgin America,VX,Virgin America,VX,International,Mexico,Passenger,Narrow Body,Airbus,A319,13.0,1791257.0
2012-03-01,2012.0,3.0,Virgin America,VX,Virgin America,VX,Domestic,US,Passenger,Narrow Body,Airbus,A319,362.0,49879618.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,95.0,13508810.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,61.0,8674078.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,992.0,141060416.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Airbus,A319,70.0,9645090.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Airbus,A319,48.0,6613776.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,648.0,89285976.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,777,8.0,3680000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,777,55.0,25300000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,31.0,14260000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,777,90.0,40050000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Wide Body,Boeing,767,260.0,83200000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Narrow Body,Boeing,757,1.0,198000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,1280.0,253440000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Passenger,Wide Body,Boeing,747,53.0,33390000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Passenger,Wide Body,Boeing,747,131.0,82530000.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,1.0,157300.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,26.0,3755500.0
2012-03-01,2012.0,3.0,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Passenger,Narrow Body,Boeing,737,4.0,516800.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,29.0,10150000.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,35.0,7840000.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,54.0,10692000.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,105.0,16516500.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,13.0,1914900.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,191.0,27880360.0
2012-03-01,2012.0,3.0,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,53.0,6847600.0
2012-03-01,2012.0,3.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,30.0,4266000.0
2012-03-01,2012.0,3.0,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A319,13.0,1787500.0
2012-03-01,2012.0,3.0,Swiss International,LX,Swiss International,LX,International,Europe,Passenger,Wide Body,Airbus,A340,28.0,11728584.0
2012-03-01,2012.0,3.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,5.0,731200.0
2012-03-01,2012.0,3.0,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,18.0,2325600.0
2012-03-01,2012.0,3.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,883.0,113024000.0
2012-03-01,2012.0,3.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,73.0,8030000.0
2012-03-01,2012.0,3.0,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Passenger,Narrow Body,Boeing,737,267.0,30438000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Turbo Prop,Embraer,EMB,1719.0,44350200.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,202.0,15170200.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,196.0,13132000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,148.0,9916000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,784.0,52528000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,1.0,47000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,International,Canada,Passenger,Regional Jet,Bombardier,CL600,55.0,2585000.0
2012-03-01,2012.0,3.0,SkyWest Airlines,OO,United Airlines - Pre 07/01/2013,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CL600,1393.0,65471000.0
2012-03-01,2012.0,3.0,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,31.0,19530000.0
2012-03-01,2012.0,3.0,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,27.0,17604000.0
2012-03-01,2012.0,3.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A380,7.0,6034000.0
2012-03-01,2012.0,3.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,31.0,17701000.0
2012-03-01,2012.0,3.0,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,24.0,15120000.0
2012-03-01,2012.0,3.0,LAN Peru,LP,LAN Peru,LP,International,South America,Passenger,Wide Body,Boeing,767,14.0,4480000.0
2012-03-01,2012.0,3.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,31.0,14260000.0
2012-03-01,2012.0,3.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,14.0,10654000.0
2012-03-01,2012.0,3.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,12.0,7824000.0
2012-03-01,2012.0,3.0,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,5.0,3265000.0
2012-03-01,2012.0,3.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,McDonnell Douglas,MD-11,17.0,7464326.0
2012-03-01,2012.0,3.0,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,747,7.0,4401040.0
2012-03-01,2012.0,3.0,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Passenger,Narrow Body,Airbus,A320,321.0,45646200.0
2012-03-01,2012.0,3.0,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,777,31.0,14353000.0
2012-03-01,2012.0,3.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Airbus,A330,29.0,11629000.0
2012-03-01,2012.0,3.0,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,2.0,640000.0
2012-03-01,2012.0,3.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A320,7.0,995386.0
2012-03-01,2012.0,3.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,118.0,15871000.0
2012-03-01,2012.0,3.0,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,28.0,3542000.0
2012-03-01,2012.0,3.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,1.0,374500.0
2012-03-01,2012.0,3.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,6.0,1640400.0
2012-03-01,2012.0,3.0,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,Airbus,A310,17.0,4547600.0
2012-03-01,2012.0,3.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,777,40.0,22160000.0
2012-03-01,2012.0,3.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Freighter,Wide Body,Boeing,747,8.0,5216000.0
2012-03-01,2012.0,3.0,EVA Airways,BR,EVA Airways,BR,International,Asia,Passenger,Wide Body,Boeing,747,4.0,2520000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,96.0,13632000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-88,2.0,260000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A320,75.0,10665000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Airbus,A319,3.0,403200.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Passenger,Wide Body,Boeing,767,22.0,7040000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,25.0,8000000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,2.0,590000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,2.0,448000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,378.0,74844000.0
2012-03-01,2012.0,3.0,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,84.0,12289200.0
2012-03-01,2012.0,3.0,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,25.0,16650000.0
2012-03-01,2012.0,3.0,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,29.0,18270000.0
2012-03-01,2012.0,3.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,777,13.0,7189000.0
2012-03-01,2012.0,3.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,5.0,3330000.0
2012-03-01,2012.0,3.0,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,49.0,30870000.0
2012-03-01,2012.0,3.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,31.0,14260000.0
2012-03-01,2012.0,3.0,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,10.0,6660000.0
2012-03-01,2012.0,3.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Fairchild,SA-227,27.0,378000.0
2012-03-01,2012.0,3.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,C-99,7.0,79100.0
2012-03-01,2012.0,3.0,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Beechcraft,B-99,16.0,174400.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,1.0,130000.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,777,1.0,460000.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,118.0,36580000.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,87.0,23490000.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,125.0,24750000.0
2012-03-01,2012.0,3.0,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,737,518.0,74592000.0
2012-03-01,2012.0,3.0,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,31.0,17174000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,30.0,4389000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,32.0,4681600.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,1.0,144000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,37.0,5328000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,135.0,17442000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,31.0,3751000.0
2012-03-01,2012.0,3.0,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,108.0,13068000.0
2012-03-01,2012.0,3.0,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,87.0,11136000.0
2012-03-01,2012.0,3.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,777,1.0,470000.0
2012-03-01,2012.0,3.0,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,22.0,13860000.0
2012-03-01,2012.0,3.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Airbus,A340,24.0,10052976.0
2012-03-01,2012.0,3.0,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,6.0,3620392.0
2012-03-01,2012.0,3.0,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,1.0,630000.0
2012-03-01,2012.0,3.0,Air China,CA,Air China,CA,International,Asia,Combi,Wide Body,Boeing,747,30.0,18900000.0
2012-03-01,2012.0,3.0,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Freighter,Turbo Prop,Shorts,SD3,17.0,442000.0
2012-03-01,2012.0,3.0,Air Canada,AC,Air Canada,AC,International,Canada,Passenger,Regional Jet,Embraer,ERJ,80.0,7760000.0
